"id","conflict_new_id","conflict_name","country","best","type_of_violence","date"
598252,14486,"EGC - Civilians","Colombia",0,3,2025-09-02
598595,14486,"EGC - Civilians","Colombia",1,3,2025-09-11
599266,14486,"EGC - Civilians","Colombia",2,3,2025-09-23
602238,14486,"EGC - Civilians","Colombia",2,3,2025-09-30
606529,14486,"EGC - Civilians","Colombia",3,3,2025-10-09
602922,14486,"EGC - Civilians","Colombia",1,3,2025-10-28
602923,14486,"EGC - Civilians","Colombia",1,3,2025-10-28
607241,14486,"EGC - Civilians","Colombia",1,3,2025-11-19
608823,14486,"EGC - Civilians","Colombia",0,3,2025-11-24
610348,14486,"EGC - Civilians","Colombia",1,3,2025-12-11
610342,14486,"EGC - Civilians","Colombia",0,3,2025-12-12
609260,14486,"EGC - Civilians","Colombia",1,3,2025-12-16
609486,14486,"EGC - Civilians","Colombia",1,3,2025-12-21
610333,14486,"EGC - Civilians","Colombia",1,3,2025-12-22
609491,14486,"EGC - Civilians","Colombia",1,3,2025-12-25
610467,15189,"Los Pachenca - Civilians","Colombia",2,3,2025-01-13
610469,15189,"Los Pachenca - Civilians","Colombia",1,3,2025-01-22
610470,15189,"Los Pachenca - Civilians","Colombia",1,3,2025-01-23
563855,15189,"Los Pachenca - Civilians","Colombia",3,3,2025-01-28
610472,15189,"Los Pachenca - Civilians","Colombia",1,3,2025-03-25
610474,15189,"Los Pachenca - Civilians","Colombia",1,3,2025-03-27
579796,15189,"Los Pachenca - Civilians","Colombia",0,3,2025-05-03
581253,15189,"Los Pachenca - Civilians","Colombia",1,3,2025-05-16
581260,15189,"Los Pachenca - Civilians","Colombia",1,3,2025-05-25
581588,15189,"Los Pachenca - Civilians","Colombia",1,3,2025-05-28
584671,15189,"Los Pachenca - Civilians","Colombia",1,3,2025-05-30
593122,15189,"Los Pachenca - Civilians","Colombia",1,3,2025-08-14
610481,15189,"Los Pachenca - Civilians","Colombia",1,3,2025-08-25
609177,15189,"Los Pachenca - Civilians","Colombia",1,3,2025-12-10
609719,15189,"Los Pachenca - Civilians","Colombia",0,3,2025-12-11
593209,15667,"EGC - Los Costenos","Colombia",1,2,2025-08-29
562811,289,"Colombia: Government","Colombia",4,1,2025-01-13
563848,289,"Colombia: Government","Colombia",0,1,2025-01-20
563826,289,"Colombia: Government","Colombia",1,1,2025-01-22
565925,289,"Colombia: Government","Colombia",2,1,2025-01-22
563853,289,"Colombia: Government","Colombia",2,1,2025-01-27
563858,289,"Colombia: Government","Colombia",6,1,2025-01-30
565670,289,"Colombia: Government","Colombia",1,1,2025-01-30
604158,289,"Colombia: Government","Colombia",2,1,2025-01-30
565650,289,"Colombia: Government","Colombia",1,1,2025-01-31
572160,289,"Colombia: Government","Colombia",2,1,2025-03-03
572200,289,"Colombia: Government","Colombia",5,1,2025-03-11
572379,289,"Colombia: Government","Colombia",1,1,2025-03-26
577026,289,"Colombia: Government","Colombia",5,1,2025-04-06
577401,289,"Colombia: Government","Colombia",12,1,2025-04-10
577718,289,"Colombia: Government","Colombia",1,1,2025-04-15
577425,289,"Colombia: Government","Colombia",1,1,2025-04-17
577427,289,"Colombia: Government","Colombia",2,1,2025-04-18
577715,289,"Colombia: Government","Colombia",1,1,2025-04-18
577478,289,"Colombia: Government","Colombia",1,1,2025-04-22
577736,289,"Colombia: Government","Colombia",1,1,2025-04-26
581167,289,"Colombia: Government","Colombia",7,1,2025-05-14
581254,289,"Colombia: Government","Colombia",2,1,2025-05-19
581608,289,"Colombia: Government","Colombia",1,1,2025-05-23
581368,289,"Colombia: Government","Colombia",1,1,2025-05-27
584806,289,"Colombia: Government","Colombia",1,1,2025-06-10
584808,289,"Colombia: Government","Colombia",1,1,2025-06-10
584501,289,"Colombia: Government","Colombia",1,1,2025-06-10
584497,289,"Colombia: Government","Colombia",1,1,2025-06-14
585460,289,"Colombia: Government","Colombia",2,1,2025-06-27
588002,289,"Colombia: Government","Colombia",2,1,2025-07-10
588003,289,"Colombia: Government","Colombia",1,1,2025-07-10
588004,289,"Colombia: Government","Colombia",1,1,2025-07-10
588561,289,"Colombia: Government","Colombia",1,1,2025-07-11
588001,289,"Colombia: Government","Colombia",1,1,2025-07-13
588662,289,"Colombia: Government","Colombia",2,1,2025-07-17
588990,289,"Colombia: Government","Colombia",1,1,2025-07-28
592380,289,"Colombia: Government","Colombia",3,1,2025-08-12
592384,289,"Colombia: Government","Colombia",2,1,2025-08-14
592909,289,"Colombia: Government","Colombia",6,1,2025-08-21
593195,289,"Colombia: Government","Colombia",1,1,2025-08-22
592942,289,"Colombia: Government","Colombia",11,1,2025-08-24
603791,289,"Colombia: Government","Colombia",3,1,2025-08-27
593199,289,"Colombia: Government","Colombia",1,1,2025-08-28
593206,289,"Colombia: Government","Colombia",1,1,2025-08-29
598428,289,"Colombia: Government","Colombia",1,1,2025-08-31
599947,289,"Colombia: Government","Colombia",3,1,2025-09-01
598581,289,"Colombia: Government","Colombia",2,1,2025-09-04
599032,289,"Colombia: Government","Colombia",1,1,2025-09-14
599037,289,"Colombia: Government","Colombia",1,1,2025-09-16
602926,289,"Colombia: Government","Colombia",1,1,2025-10-30
605573,289,"Colombia: Government","Colombia",1,1,2025-11-01
605579,289,"Colombia: Government","Colombia",2,1,2025-11-01
602733,289,"Colombia: Government","Colombia",4,1,2025-11-05
607011,289,"Colombia: Government","Colombia",19,1,2025-11-11
607226,289,"Colombia: Government","Colombia",9,1,2025-11-13
607019,289,"Colombia: Government","Colombia",1,1,2025-11-14
609176,289,"Colombia: Government","Colombia",1,1,2025-12-09
609251,289,"Colombia: Government","Colombia",2,1,2025-12-16
609489,289,"Colombia: Government","Colombia",1,1,2025-12-23
606929,15697,"FARC-EMC - Civilians","Colombia",0,3,2025-01-10
607354,15697,"FARC-EMC - Civilians","Colombia",3,3,2025-01-18
565669,15697,"FARC-EMC - Civilians","Colombia",2,3,2025-01-30
570707,15697,"FARC-EMC - Civilians","Colombia",1,3,2025-02-18
572156,15697,"FARC-EMC - Civilians","Colombia",1,3,2025-03-01
572218,15697,"FARC-EMC - Civilians","Colombia",0,3,2025-03-13
572600,15697,"FARC-EMC - Civilians","Colombia",1,3,2025-03-14
610338,15697,"FARC-EMC - Civilians","Colombia",1,3,2025-03-14
572596,15697,"FARC-EMC - Civilians","Colombia",1,3,2025-03-15
572215,15697,"FARC-EMC - Civilians","Colombia",2,3,2025-03-15
572592,15697,"FARC-EMC - Civilians","Colombia",0,3,2025-03-16
572595,15697,"FARC-EMC - Civilians","Colombia",2,3,2025-03-16
588545,15697,"FARC-EMC - Civilians","Colombia",8,3,2025-04-04
604954,15697,"FARC-EMC - Civilians","Colombia",1,3,2025-04-07
578630,15697,"FARC-EMC - Civilians","Colombia",2,3,2025-04-08
578637,15697,"FARC-EMC - Civilians","Colombia",0,3,2025-04-08
577408,15697,"FARC-EMC - Civilians","Colombia",1,3,2025-04-12
578611,15697,"FARC-EMC - Civilians","Colombia",1,3,2025-04-16
581613,15697,"FARC-EMC - Civilians","Colombia",1,3,2025-05-04
581611,15697,"FARC-EMC - Civilians","Colombia",1,3,2025-05-20
581609,15697,"FARC-EMC - Civilians","Colombia",2,3,2025-05-21
584500,15697,"FARC-EMC - Civilians","Colombia",4,3,2025-06-10
584807,15697,"FARC-EMC - Civilians","Colombia",1,3,2025-06-10
588006,15697,"FARC-EMC - Civilians","Colombia",1,3,2025-07-07
588151,15697,"FARC-EMC - Civilians","Colombia",0,3,2025-07-12
588146,15697,"FARC-EMC - Civilians","Colombia",2,3,2025-07-14
588140,15697,"FARC-EMC - Civilians","Colombia",0,3,2025-07-14
588141,15697,"FARC-EMC - Civilians","Colombia",0,3,2025-07-14
588985,15697,"FARC-EMC - Civilians","Colombia",4,3,2025-07-25
592189,15697,"FARC-EMC - Civilians","Colombia",1,3,2025-08-06
592364,15697,"FARC-EMC - Civilians","Colombia",1,3,2025-08-09
593115,15697,"FARC-EMC - Civilians","Colombia",1,3,2025-08-16
604959,15697,"FARC-EMC - Civilians","Colombia",1,3,2025-08-25
593198,15697,"FARC-EMC - Civilians","Colombia",1,3,2025-08-28
599021,15697,"FARC-EMC - Civilians","Colombia",1,3,2025-09-10
599056,15697,"FARC-EMC - Civilians","Colombia",3,3,2025-09-19
602739,15697,"FARC-EMC - Civilians","Colombia",1,3,2025-10-07
602835,15697,"FARC-EMC - Civilians","Colombia",1,3,2025-10-23
607234,15697,"FARC-EMC - Civilians","Colombia",0,3,2025-11-17
609767,15697,"FARC-EMC - Civilians","Colombia",1,3,2025-12-08
559710,289,"Colombia: Government","Colombia",1,1,2025-01-05
572601,289,"Colombia: Government","Colombia",1,1,2025-03-13
572219,289,"Colombia: Government","Colombia",1,1,2025-03-16
572590,289,"Colombia: Government","Colombia",1,1,2025-03-18
572373,289,"Colombia: Government","Colombia",2,1,2025-03-25
609960,289,"Colombia: Government","Colombia",0,1,2025-05-27
588983,289,"Colombia: Government","Colombia",1,1,2025-07-24
592368,289,"Colombia: Government","Colombia",1,1,2025-08-09
598800,289,"Colombia: Government","Colombia",1,1,2025-09-15
604096,15700,"FARC-EMC - ELN","Colombia",1,2,2025-01-01
606556,15700,"FARC-EMC - ELN","Colombia",1,2,2025-01-01
604154,15700,"FARC-EMC - ELN","Colombia",1,2,2025-01-27
608673,15700,"FARC-EMC - ELN","Colombia",1,2,2025-01-31
604948,15700,"FARC-EMC - ELN","Colombia",4,2,2025-02-01
609128,15700,"FARC-EMC - ELN","Colombia",2,2,2025-02-14
609131,15700,"FARC-EMC - ELN","Colombia",1,2,2025-02-16
604951,15700,"FARC-EMC - ELN","Colombia",3,2,2025-02-18
609245,15700,"FARC-EMC - ELN","Colombia",1,2,2025-02-19
609837,15700,"FARC-EMC - ELN","Colombia",1,2,2025-03-02
572186,15700,"FARC-EMC - ELN","Colombia",5,2,2025-03-09
610077,15700,"FARC-EMC - ELN","Colombia",1,2,2025-03-10
610867,15700,"FARC-EMC - ELN","Colombia",1,2,2025-03-15
610870,15700,"FARC-EMC - ELN","Colombia",1,2,2025-03-17
611057,15700,"FARC-EMC - ELN","Colombia",2,2,2025-03-23
588007,15700,"FARC-EMC - ELN","Colombia",3,2,2025-07-01
563818,15940,"Los Shottas - Los Espartanos","Colombia",11,2,2025-01-01
604156,16044,"EGC - Los Pachenca","Colombia",3,2,2025-01-28
604157,16044,"EGC - Los Pachenca","Colombia",1,2,2025-01-29
577399,16044,"EGC - Los Pachenca","Colombia",5,2,2025-04-04
580862,16044,"EGC - Los Pachenca","Colombia",2,2,2025-05-01
581369,16044,"EGC - Los Pachenca","Colombia",2,2,2025-05-29
584795,16044,"EGC - Los Pachenca","Colombia",0,2,2025-06-06
587262,16044,"EGC - Los Pachenca","Colombia",1,2,2025-06-25
610476,16044,"EGC - Los Pachenca","Colombia",1,2,2025-07-28
592895,16044,"EGC - Los Pachenca","Colombia",0,2,2025-08-21
598423,16044,"EGC - Los Pachenca","Colombia",4,2,2025-08-31
607230,16044,"EGC - Los Pachenca","Colombia",3,2,2025-11-15
608817,16044,"EGC - Los Pachenca","Colombia",0,2,2025-11-27
608609,16051,"FARC-EMC - EGC","Colombia",5,2,2025-01-25
563814,16082,"Los Costenos - Los Pepes","Colombia",2,2,2025-01-22
570604,16082,"Los Costenos - Los Pepes","Colombia",2,2,2025-02-01
592944,16082,"Los Costenos - Los Pepes","Colombia",1,2,2025-03-01
572433,16082,"Los Costenos - Los Pepes","Colombia",1,2,2025-03-30
577422,16082,"Los Costenos - Los Pepes","Colombia",1,2,2025-04-17
581153,16082,"Los Costenos - Los Pepes","Colombia",1,2,2025-05-12
584492,16082,"Los Costenos - Los Pepes","Colombia",3,2,2025-06-02
584794,16082,"Los Costenos - Los Pepes","Colombia",0,2,2025-06-05
585176,16082,"Los Costenos - Los Pepes","Colombia",1,2,2025-06-16
585183,16082,"Los Costenos - Los Pepes","Colombia",1,2,2025-06-20
585184,16082,"Los Costenos - Los Pepes","Colombia",1,2,2025-06-21
585466,16082,"Los Costenos - Los Pepes","Colombia",1,2,2025-06-29
588553,16082,"Los Costenos - Los Pepes","Colombia",1,2,2025-07-03
588655,16082,"Los Costenos - Los Pepes","Colombia",1,2,2025-07-14
588659,16082,"Los Costenos - Los Pepes","Colombia",1,2,2025-07-15
588657,16082,"Los Costenos - Los Pepes","Colombia",1,2,2025-07-15
588663,16082,"Los Costenos - Los Pepes","Colombia",1,2,2025-07-18
588905,16082,"Los Costenos - Los Pepes","Colombia",1,2,2025-07-20
588919,16082,"Los Costenos - Los Pepes","Colombia",1,2,2025-07-21
588922,16082,"Los Costenos - Los Pepes","Colombia",1,2,2025-07-21
588933,16082,"Los Costenos - Los Pepes","Colombia",1,2,2025-07-22
588987,16082,"Los Costenos - Los Pepes","Colombia",0,2,2025-07-27
588988,16082,"Los Costenos - Los Pepes","Colombia",1,2,2025-07-27
588989,16082,"Los Costenos - Los Pepes","Colombia",1,2,2025-07-28
588995,16082,"Los Costenos - Los Pepes","Colombia",0,2,2025-07-31
591829,16082,"Los Costenos - Los Pepes","Colombia",1,2,2025-08-03
591832,16082,"Los Costenos - Los Pepes","Colombia",1,2,2025-08-04
591913,16082,"Los Costenos - Los Pepes","Colombia",2,2,2025-08-04
591915,16082,"Los Costenos - Los Pepes","Colombia",1,2,2025-08-04
591920,16082,"Los Costenos - Los Pepes","Colombia",1,2,2025-08-05
592349,16082,"Los Costenos - Los Pepes","Colombia",1,2,2025-08-07
592378,16082,"Los Costenos - Los Pepes","Colombia",0,2,2025-08-11
592381,16082,"Los Costenos - Los Pepes","Colombia",0,2,2025-08-12
592385,16082,"Los Costenos - Los Pepes","Colombia",0,2,2025-08-15
592689,16082,"Los Costenos - Los Pepes","Colombia",0,2,2025-08-15
592722,16082,"Los Costenos - Los Pepes","Colombia",1,2,2025-08-17
592732,16082,"Los Costenos - Los Pepes","Colombia",0,2,2025-08-18
592939,16082,"Los Costenos - Los Pepes","Colombia",0,2,2025-08-22
592924,16082,"Los Costenos - Los Pepes","Colombia",0,2,2025-08-22
592945,16082,"Los Costenos - Los Pepes","Colombia",1,2,2025-08-25
593194,16082,"Los Costenos - Los Pepes","Colombia",0,2,2025-08-27
598435,16082,"Los Costenos - Los Pepes","Colombia",1,2,2025-08-31
598436,16082,"Los Costenos - Los Pepes","Colombia",0,2,2025-08-31
599047,16082,"Los Costenos - Los Pepes","Colombia",0,2,2025-09-18
599278,16082,"Los Costenos - Los Pepes","Colombia",0,2,2025-09-30
605592,16082,"Los Costenos - Los Pepes","Colombia",1,2,2025-11-04
607015,16082,"Los Costenos - Los Pepes","Colombia",0,2,2025-11-12
607231,16082,"Los Costenos - Los Pepes","Colombia",2,2,2025-11-16
609123,16082,"Los Costenos - Los Pepes","Colombia",1,2,2025-12-03
609151,16082,"Los Costenos - Los Pepes","Colombia",1,2,2025-12-07
609175,16082,"Los Costenos - Los Pepes","Colombia",1,2,2025-12-08
609257,16082,"Los Costenos - Los Pepes","Colombia",1,2,2025-12-16
609488,16082,"Los Costenos - Los Pepes","Colombia",2,2,2025-12-22
609729,16115,"La Inmaculada gang - Civilians","Colombia",1,3,2025-12-20
562717,16154,"Los Costenos - Civilians","Colombia",0,3,2025-01-04
572199,16154,"Los Costenos - Civilians","Colombia",1,3,2025-01-07
581373,16154,"Los Costenos - Civilians","Colombia",1,3,2025-03-16
581586,16154,"Los Costenos - Civilians","Colombia",1,3,2025-05-04
585180,16154,"Los Costenos - Civilians","Colombia",1,3,2025-06-18
585191,16154,"Los Costenos - Civilians","Colombia",1,3,2025-06-25
587562,16154,"Los Costenos - Civilians","Colombia",2,3,2025-07-04
588930,16154,"Los Costenos - Civilians","Colombia",1,3,2025-07-10
588907,16154,"Los Costenos - Civilians","Colombia",1,3,2025-07-20
599034,16154,"Los Costenos - Civilians","Colombia",1,3,2025-09-15
599050,16154,"Los Costenos - Civilians","Colombia",1,3,2025-09-18
607245,16154,"Los Costenos - Civilians","Colombia",1,3,2025-11-15
609146,16154,"Los Costenos - Civilians","Colombia",2,3,2025-12-05
609178,16154,"Los Costenos - Civilians","Colombia",2,3,2025-12-09
609182,16154,"Los Costenos - Civilians","Colombia",1,3,2025-12-10
609490,16154,"Los Costenos - Civilians","Colombia",0,3,2025-12-23
588013,16183,"EGC - Los Caparros","Colombia",1,2,2025-07-09
605564,16236,"Los Flacos Gang - Nueva Generación Gang","Colombia",4,2,2025-11-01
588095,16241,"EGC - El Mesa gang","Colombia",1,2,2025-07-15
598258,16241,"EGC - El Mesa gang","Colombia",4,2,2025-08-30
598588,16241,"EGC - El Mesa gang","Colombia",1,2,2025-09-07
599039,16241,"EGC - El Mesa gang","Colombia",2,2,2025-09-16
602909,16241,"EGC - El Mesa gang","Colombia",3,2,2025-10-26
584491,16244,"AK47 - Civilians","Colombia",1,3,2025-06-04
563055,16338,"FARC-EMC-Calarcá - Civilians","Colombia",3,3,2025-01-15
572606,16338,"FARC-EMC-Calarcá - Civilians","Colombia",1,3,2025-03-10
577462,16338,"FARC-EMC-Calarcá - Civilians","Colombia",1,3,2025-04-17
581612,16338,"FARC-EMC-Calarcá - Civilians","Colombia",0,3,2025-05-13
581604,16338,"FARC-EMC-Calarcá - Civilians","Colombia",1,3,2025-05-29
584502,16338,"FARC-EMC-Calarcá - Civilians","Colombia",1,3,2025-06-02
584797,16338,"FARC-EMC-Calarcá - Civilians","Colombia",2,3,2025-06-04
588005,16338,"FARC-EMC-Calarcá - Civilians","Colombia",1,3,2025-07-07
588442,16338,"FARC-EMC-Calarcá - Civilians","Colombia",0,3,2025-07-07
593189,16338,"FARC-EMC-Calarcá - Civilians","Colombia",1,3,2025-08-26
593190,16338,"FARC-EMC-Calarcá - Civilians","Colombia",1,3,2025-08-26
599268,16338,"FARC-EMC-Calarcá - Civilians","Colombia",3,3,2025-09-25
609764,16338,"FARC-EMC-Calarcá - Civilians","Colombia",1,3,2025-12-15
563738,16339,"FARC-EMC - FARC-EMC-Calarcá","Colombia",20,2,2025-01-20
579771,16339,"FARC-EMC - FARC-EMC-Calarcá","Colombia",6,2,2025-05-10
587268,16339,"FARC-EMC - FARC-EMC-Calarcá","Colombia",5,2,2025-06-16
563388,16350,"ELN - FARC-EMC-Calarcá","Colombia",0,2,2025-01-16
563778,16350,"ELN - FARC-EMC-Calarcá","Colombia",1,2,2025-01-18
565922,16350,"ELN - FARC-EMC-Calarcá","Colombia",2,2,2025-01-25
563460,16350,"ELN - FARC-EMC-Calarcá","Colombia",0,2,2025-01-26
563461,16350,"ELN - FARC-EMC-Calarcá","Colombia",2,2,2025-01-26
565653,16350,"ELN - FARC-EMC-Calarcá","Colombia",1,2,2025-01-30
565649,16350,"ELN - FARC-EMC-Calarcá","Colombia",2,2,2025-01-31
572155,16350,"ELN - FARC-EMC-Calarcá","Colombia",3,2,2025-03-01
572611,16350,"ELN - FARC-EMC-Calarcá","Colombia",2,2,2025-03-09
572605,16350,"ELN - FARC-EMC-Calarcá","Colombia",1,2,2025-03-11
572594,16350,"ELN - FARC-EMC-Calarcá","Colombia",2,2,2025-03-16
572585,16350,"ELN - FARC-EMC-Calarcá","Colombia",2,2,2025-03-18
578708,16350,"ELN - FARC-EMC-Calarcá","Colombia",2,2,2025-04-04
578640,16350,"ELN - FARC-EMC-Calarcá","Colombia",2,2,2025-04-07
582517,16350,"ELN - FARC-EMC-Calarcá","Colombia",3,2,2025-04-27
580939,16350,"ELN - FARC-EMC-Calarcá","Colombia",1,2,2025-05-19
584495,16350,"ELN - FARC-EMC-Calarcá","Colombia",1,2,2025-06-08
584493,16350,"ELN - FARC-EMC-Calarcá","Colombia",6,2,2025-06-10
584810,16350,"ELN - FARC-EMC-Calarcá","Colombia",6,2,2025-06-11
587263,16350,"ELN - FARC-EMC-Calarcá","Colombia",2,2,2025-06-27
591220,16350,"ELN - FARC-EMC-Calarcá","Colombia",1,2,2025-07-31
598439,16350,"ELN - FARC-EMC-Calarcá","Colombia",7,2,2025-09-03
602832,16350,"ELN - FARC-EMC-Calarcá","Colombia",1,2,2025-10-21
607487,16350,"ELN - FARC-EMC-Calarcá","Colombia",7,2,2025-11-28
609765,16350,"ELN - FARC-EMC-Calarcá","Colombia",2,2,2025-12-14
570673,289,"Colombia: Government","Colombia",2,1,2025-02-07
570710,289,"Colombia: Government","Colombia",1,1,2025-02-20
572580,289,"Colombia: Government","Colombia",1,1,2025-03-19
572270,289,"Colombia: Government","Colombia",1,1,2025-03-19
577426,289,"Colombia: Government","Colombia",1,1,2025-04-17
582522,289,"Colombia: Government","Colombia",1,1,2025-04-19
577740,289,"Colombia: Government","Colombia",7,1,2025-04-27
581156,289,"Colombia: Government","Colombia",0,1,2025-05-12
583684,289,"Colombia: Government","Colombia",1,1,2025-06-16
585178,289,"Colombia: Government","Colombia",1,1,2025-06-19
588936,289,"Colombia: Government","Colombia",1,1,2025-07-24
592351,289,"Colombia: Government","Colombia",1,1,2025-08-08
592906,289,"Colombia: Government","Colombia",13,1,2025-08-21
593200,289,"Colombia: Government","Colombia",1,1,2025-08-28
598253,289,"Colombia: Government","Colombia",1,1,2025-09-01
598594,289,"Colombia: Government","Colombia",4,1,2025-09-10
599276,289,"Colombia: Government","Colombia",3,1,2025-09-29
602217,289,"Colombia: Government","Colombia",1,1,2025-10-01
607221,289,"Colombia: Government","Colombia",1,1,2025-11-14
607497,289,"Colombia: Government","Colombia",1,1,2025-11-29
609769,289,"Colombia: Government","Colombia",1,1,2025-12-02
609763,289,"Colombia: Government","Colombia",1,1,2025-12-16
563851,16360,"EGC - FARC-EMC-Calarcá","Colombia",5,2,2025-01-23
584803,16384,"Los Pepes - Civilians","Colombia",1,3,2025-06-08
584490,16384,"Los Pepes - Civilians","Colombia",1,3,2025-06-09
609532,16384,"Los Pepes - Civilians","Colombia",1,3,2025-06-29
588552,16384,"Los Pepes - Civilians","Colombia",3,3,2025-07-03
591822,16384,"Los Pepes - Civilians","Colombia",1,3,2025-08-01
593192,16384,"Los Pepes - Civilians","Colombia",1,3,2025-08-27
599048,16384,"Los Pepes - Civilians","Colombia",1,3,2025-09-18
602278,16384,"Los Pepes - Civilians","Colombia",1,3,2025-10-02
609248,16384,"Los Pepes - Civilians","Colombia",0,3,2025-12-14
607192,16403,"EGC - ACSN","Colombia",1,2,2025-01-14
607193,16403,"EGC - ACSN","Colombia",1,2,2025-01-14
563471,16423,"FARC- Frente 57 Yair Bermúdez - Civilians","Colombia",1,3,2025-01-10
583704,16436,"La Cordillera - Civilians","Colombia",1,3,2025-06-16
578639,289,"Colombia: Government","Colombia",1,1,2025-04-07
602735,289,"Colombia: Government","Colombia",3,1,2025-10-06
565963,16469,"EGC - Los Primos gang","Colombia",1,2,2025-01-17
565923,16469,"EGC - Los Primos gang","Colombia",1,2,2025-01-25
572267,16485,"FARC-EMC - FARC- Frente 57 Yair Bermúdez","Colombia",1,2,2025-03-18
581258,16485,"FARC-EMC - FARC- Frente 57 Yair Bermúdez","Colombia",2,2,2025-05-23
584499,16485,"FARC-EMC - FARC- Frente 57 Yair Bermúdez","Colombia",3,2,2025-06-12
605585,16485,"FARC-EMC - FARC- Frente 57 Yair Bermúdez","Colombia",5,2,2025-11-03
578715,16584,"EGC - July 20th Gang","Colombia",1,2,2025-04-04
587267,16619,"FARC-EMC - Guerrilla Coordinadora Nacional Ejército Bolivariano","Colombia",3,2,2025-06-21
604296,16621,"Guerrilla Coordinadora Nacional Ejército Bolivariano - Civilians","Colombia",1,3,2025-02-09
588555,16624,"Renacer ERPAC - Civilians","Colombia",1,3,2025-07-05
588441,16624,"Renacer ERPAC - Civilians","Colombia",1,3,2025-07-10
587915,16624,"Renacer ERPAC - Civilians","Colombia",1,3,2025-07-10
599270,16660,"EGC - La Terraza","Colombia",0,2,2025-01-01
591936,16660,"EGC - La Terraza","Colombia",1,2,2025-03-24
591934,16660,"EGC - La Terraza","Colombia",1,2,2025-03-26
602237,16660,"EGC - La Terraza","Colombia",16,2,2025-09-01
599269,16660,"EGC - La Terraza","Colombia",2,2,2025-09-25
601838,164,"XXX2","Colombia",3,1,2025-10-17
604792,16728,"El Mesa gang - Civilians","Colombia",1,3,2025-04-04
607460,289,"Colombia: Government","Colombia",1,1,2025-11-22
572207,16774,"Los Costenos - Los Venecos","Colombia",3,2,2025-03-12
567587,39,"XXX94 - XXX94","Costa Rica",1,2,2025-01-01
567586,39,"XXX94 - XXX94","Costa Rica",1,2,2025-01-02
567583,39,"XXX94 - XXX94","Costa Rica",1,2,2025-01-09
567584,39,"XXX94 - XXX94","Costa Rica",1,2,2025-01-09
567585,39,"XXX94 - XXX94","Costa Rica",3,2,2025-01-09
567582,39,"XXX94 - XXX94","Costa Rica",1,2,2025-01-11
567580,39,"XXX94 - XXX94","Costa Rica",1,2,2025-01-13
567581,39,"XXX94 - XXX94","Costa Rica",1,2,2025-01-13
561351,39,"XXX94 - XXX94","Costa Rica",1,2,2025-01-13
561357,39,"XXX94 - XXX94","Costa Rica",1,2,2025-01-13
561355,39,"XXX94 - XXX94","Costa Rica",1,2,2025-01-14
567579,39,"XXX94 - XXX94","Costa Rica",1,2,2025-01-17
567559,39,"XXX94 - XXX94","Costa Rica",1,2,2025-01-18
567577,39,"XXX94 - XXX94","Costa Rica",1,2,2025-01-18
567578,39,"XXX94 - XXX94","Costa Rica",1,2,2025-01-18
567575,39,"XXX94 - XXX94","Costa Rica",1,2,2025-01-20
567576,39,"XXX94 - XXX94","Costa Rica",3,2,2025-01-20
567572,39,"XXX94 - XXX94","Costa Rica",1,2,2025-01-21
567573,39,"XXX94 - XXX94","Costa Rica",1,2,2025-01-22
567574,39,"XXX94 - XXX94","Costa Rica",1,2,2025-01-22
567555,39,"XXX94 - XXX94","Costa Rica",1,2,2025-01-23
567542,39,"XXX94 - XXX94","Costa Rica",1,2,2025-01-23
567549,39,"XXX94 - XXX94","Costa Rica",1,2,2025-01-24
567550,39,"XXX94 - XXX94","Costa Rica",1,2,2025-01-24
572174,39,"XXX94 - XXX94","Costa Rica",1,2,2025-01-24
567547,39,"XXX94 - XXX94","Costa Rica",1,2,2025-01-27
567546,39,"XXX94 - XXX94","Costa Rica",1,2,2025-01-28
567545,39,"XXX94 - XXX94","Costa Rica",1,2,2025-01-29
567543,39,"XXX94 - XXX94","Costa Rica",1,2,2025-01-30
567544,39,"XXX94 - XXX94","Costa Rica",2,2,2025-01-30
567534,39,"XXX94 - XXX94","Costa Rica",1,2,2025-01-31
567539,39,"XXX94 - XXX94","Costa Rica",2,2,2025-02-01
567529,39,"XXX94 - XXX94","Costa Rica",1,2,2025-02-01
567532,39,"XXX94 - XXX94","Costa Rica",1,2,2025-02-01
567526,39,"XXX94 - XXX94","Costa Rica",2,2,2025-02-02
567527,39,"XXX94 - XXX94","Costa Rica",1,2,2025-02-02
567378,39,"XXX94 - XXX94","Costa Rica",2,2,2025-02-02
572239,39,"XXX94 - XXX94","Costa Rica",1,2,2025-02-03
566098,39,"XXX94 - XXX94","Costa Rica",1,2,2025-02-03
566099,39,"XXX94 - XXX94","Costa Rica",2,2,2025-02-04
566094,39,"XXX94 - XXX94","Costa Rica",1,2,2025-02-04
566095,39,"XXX94 - XXX94","Costa Rica",1,2,2025-02-04
566096,39,"XXX94 - XXX94","Costa Rica",1,2,2025-02-04
566097,39,"XXX94 - XXX94","Costa Rica",1,2,2025-02-04
567381,39,"XXX94 - XXX94","Costa Rica",1,2,2025-02-04
566089,39,"XXX94 - XXX94","Costa Rica",1,2,2025-02-05
566090,39,"XXX94 - XXX94","Costa Rica",1,2,2025-02-06
566091,39,"XXX94 - XXX94","Costa Rica",1,2,2025-02-06
566046,39,"XXX94 - XXX94","Costa Rica",2,2,2025-02-06
566085,39,"XXX94 - XXX94","Costa Rica",1,2,2025-02-07
